tora_id,lat,long
22130,59.9863,13.6119
22128,59.1727,12.9899
22127,59.7913,13.4193
22126,59.308,14.0696
22125,59.4985,13.6245
22123,59.7725,12.3252
22122,59.7204,13.4497
22121,59.0838,12.9584
22120,59.3824,14.1392
22119,59.2221,13.1143
22118,59.2123,13.0267
22117,59.3266,14.0913
22115,59.5298,13.372
22114,59.8954,14.2607
22113,59.3597,13.9328
22112,59.497,14.1726
22111,59.6186,13.8187
22110,59.1612,14.3679
22109,59.9776,14.1871
22108,59.32,11.9082
22106,59.5524,13.4907
22105,59.1661,14.1945
22104,59.1055,12.9033
22103,59.609,13.4994
22102,59.363,13.12
22101,59.7084,14.138
22100,59.1946,14.1994
22099,59.3141,14.1202
22098,59.6294,12.5902
22097,59.439,13.4181
22096,59.441,13.5497
22095,59.3867,12.7925
22094,59.4563,13.3788
22093,59.1156,14.0987
22092,59.3579,13.8535
22091,59.3556,13.7909
22090,58.9798,13.1036
22089,59.5312,12.628
22088,59.0596,13.06
22087,59.6945,14.2187
22086,59.5753,13.6147
22084,59.3381,13.5193
22083,59.3795,13.8124
22082,59.7726,13.2852
22081,59.3457,14.0606
22080,59.4131,13.6081
22079,59.7674,13.4424
22078,59.6823,14.3114
22077,59.031,13.0962
22076,59.7273,14.1626
22075,59.444,13.2124
22074,59.5994,13.4239
22073,59.2531,14.4496
22072,59.1093,12.9368
22071,59.2158,12.9647
22070,59.6176,12.9666
22069,59.1337,13.0178
22068,59.3533,12.964
22067,59.4447,13.5522
22066,59.5918,14.1829
22065,59.4807,13.5966
22064,59.3969,13.6027
22063,59.4393,14.4107
22060,59.5125,14.1538
22059,59.4388,13.3724
22058,59.3078,14.5887
22057,59.1253,14.3472
22055,59.0173,14.0965
22054,60.0164,13.6225
22053,59.7001,12.4968
22052,59.2445,14.0971
22051,59.3322,12.7971
22050,59.1095,14.0617
22049,59.7125,12.5038
22048,59.4368,13.0845
22047,59.1142,14.0439
22044,59.2099,13.0124
22041,59.5204,13.3712
22040,59.1396,14.3617
22039,59.3273,14.544
22038,59.3394,14.5337
22037,59.7087,13.4346
22036,59.9947,13.64
22035,59.6283,13.8228
22034,59.8845,14.4149
22033,59.3557,14.1312
22032,59.7573,12.538
22030,59.3474,14.2078
22029,60.2874,13.7858
22028,59.4922,13.6218
22027,59.6639,14.3888
22026,59.4236,12.7651
22025,59.3465,14.1441
22024,59.8168,12.0128
22023,59.6162,14.4182
22022,59.6883,12.6508
22021,59.6569,13.6914
22020,59.6298,13.0311
22019,59.7067,12.8564
22018,59.7759,13.4377
22017,59.6384,13.685
22016,59.5586,13.694
22015,59.1828,14.383
22014,59.8654,12.5029
22012,59.6925,12.9903
22011,59.6362,13.5532
22010,59.8449,13.542
22009,59.5961,13.7288
22008,60.0906,12.5152
22007,59.4883,14.183
22006,59.9947,13.2856
22005,59.8565,14.2612
22003,59.9519,13.495
22001,59.2636,13.0754
22000,60.6197,13.0362
21999,59.165,14.379
21998,60.7382,12.6941
21997,59.5067,12.3742
21996,59.4335,14.4511
21995,59.6054,14.1802
21994,59.9699,12.8135
21993,60.3898,12.9012
21992,59.4134,14.6727
21991,59.7132,12.1469
21990,60.2957,12.7284
21989,59.6083,13.8087
21988,59.9651,12.41
21987,59.7369,13.6673
21986,60.2845,13.4545
21985,60.1508,13.7943
21984,59.4899,13.8314
21983,59.5631,12.309
21982,60.0759,13.7284
21981,60.144,13.4298
21980,59.6479,13.6973
21979,59.938,12.661
21978,59.5308,13.4939
21976,59.6103,13.4731
21975,59.2289,14.445
21974,59.8846,12.2826
21973,59.1596,14.1883
21972,59.6653,14.0151
21971,59.8243,13.917
21970,59.2429,14.2419
21969,59.9025,13.1695
21968,60.0676,13.0845
21967,59.6197,14.1775
21966,59.9098,13.1914
21965,59.8774,13.3581
